customer_id,company_name,industry,region,tier,contract_type,primary_product,signup_date,last_active_date,days_since_last_active,order_count,avg_order_value,total_revenue,mrr,support_tickets,avg_resolution_hrs,nps_score,discount_pct,churned
CUST-1972,Stratum Health #3,FinTech & Payments,Europe (EMEA),Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-08-21,2026-08-06,25,29,6399.26,185578.54,12494.85,5,16.4,4,13.8,0
CUST-1973,Zenith Cloud #4,Healthcare IT,Asia-Pacific,Mid-Market,Quarterly,Security & Compliance Shield,2026-04-12,2026-07-14,48,19,2448.17,46515.23,3587.9,1,17.4,7,18.2,0
CUST-1974,Terra Solutions #5,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-01-09,2026-08-16,15,23,1954.26,44947.98,3081.66,2,9.1,9,4.2,0
CUST-1975,Aegis Technologies #6,Healthcare IT,North America,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2026-01-06,2026-06-13,79,15,3264.87,48973.05,4244.82,2,19.8,5,32.4,1
CUST-1976,Kinetic Networks #7,E-Commerce & Retail,North America,Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-12-02,2026-05-24,99,22,2872.36,63191.92,5462.38,2,17.4,3,38.9,1
CUST-1977,Horizon Cloud #8,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,API Data Hub,2026-01-29,2026-08-24,7,7,1551.14,10857.98,953.74,1,5.0,4,5.2,0
CUST-1978,Prism Dynamics #9,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Quarterly,AI Decision Platform,2025-12-18,2026-08-25,6,16,3375.24,54003.84,4084.06,2,13.5,5,14.4,0
CUST-1979,Terra Media #10,FinTech & Payments,Europe (EMEA),Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-10-10,2026-07-27,35,15,3149.93,47248.95,3581.84,1,28.0,5,9.4,0
CUST-1980,Terra Financial #11,Healthcare IT,Latin America,Enterprise,Annual Prepaid,AI Decision Platform,2025-10-07,2026-08-20,11,28,3033.31,84932.68,6915.63,9,12.5,6,13.0,0
CUST-1981,Synergy Financial #12,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2025-11-19,2026-08-08,23,17,2369.79,40286.43,3218.66,0,17.7,10,21.1,0
CUST-1982,Solstice Networks #13,Professional & Legal Services,Europe (EMEA),Growth,Quarterly,AI Decision Platform,2025-02-23,2026-08-24,7,14,1453.41,20347.74,1611.26,4,5.2,7,3.9,0
CUST-1983,Solstice Logistics #14,SaaS & Cloud Software,North America,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-03-10,2026-08-26,5,43,5639.39,242493.77,17081.41,5,17.0,5,20.1,0
CUST-1984,Aegis Technologies #15,FinTech & Payments,North America,Enterprise,Month-to-Month,AI Decision Platform,2025-12-28,2026-08-12,19,36,5482.17,197358.12,17917.27,3,5.8,9,2.7,0
CUST-1985,CoreLogic Dynamics #16,SaaS & Cloud Software,North America,Enterprise,Month-to-Month,Security & Compliance Shield,2025-02-17,2026-08-05,26,29,4821.17,139813.93,10564.37,3,6.7,6,13.9,1
CUST-1986,Kinetic Cloud #17,FinTech & Payments,Asia-Pacific,Starter,Quarterly,API Data Hub,2024-11-26,2026-07-23,39,8,686.55,5492.4,437.64,1,12.7,4,19.5,0
CUST-1987,Quantum Cloud #18,E-Commerce & Retail,Europe (EMEA),Mid-Market,Quarterly,Cloud Infrastructure Pro,2026-03-21,2026-08-21,10,25,1997.36,49934.0,3596.85,3,5.5,5,27.4,0
CUST-1988,Pinnacle Retail Group #19,Manufacturing & Logistics,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-06-27,2026-08-22,9,20,2816.25,56325.0,4583.96,1,10.7,7,41.3,0
CUST-1989,Terra Systems #20,Professional & Legal Services,North America,Growth,Annual Prepaid,API Data Hub,2025-07-28,2026-08-23,8,7,1083.54,7584.78,663.58,5,11.9,6,21.3,0
CUST-1990,Starlight Global #21,FinTech & Payments,Asia-Pacific,Enterprise,Multi-Year,AI Decision Platform,2026-05-13,2026-08-21,10,38,6844.55,260092.9,22653.64,4,17.1,6,26.3,0
CUST-1991,Vertex Networks #22,SaaS & Cloud Software,Europe (EMEA),Enterprise,Month-to-Month,AI Decision Platform,2025-11-23,2026-07-23,39,25,5916.02,147900.5,11261.53,7,17.6,4,11.0,1
CUST-1992,Stratum Retail Group #23,Healthcare IT,Europe (EMEA),Growth,Annual Prepaid,AI Decision Platform,2025-04-19,2026-08-18,13,19,1457.1,27684.9,1842.44,4,8.8,5,7.8,0
CUST-1993,Pinnacle Capital #24,E-Commerce & Retail,North America,Enterprise,Multi-Year,Security & Compliance Shield,2025-11-09,2026-08-23,8,26,4490.68,116757.68,9602.98,9,18.1,2,24.0,0
CUST-1994,Vanguard Cloud #25,FinTech & Payments,Europe (EMEA),Growth,Month-to-Month,AI Decision Platform,2026-03-06,2026-07-14,48,10,1367.01,13670.1,942.13,2,24.5,4,13.6,0
CUST-1995,Aegis Global #26,E-Commerce & Retail,Europe (EMEA),Starter,Month-to-Month,API Data Hub,2024-12-23,2026-07-20,42,4,421.08,1684.32,140.11,1,4.4,5,17.1,0
CUST-1996,Crestview Technologies #27,FinTech & Payments,North America,Mid-Market,Month-to-Month,AI Decision Platform,2025-04-07,2026-08-20,11,19,2124.11,40358.09,3009.69,3,26.1,5,11.2,0
CUST-1997,Nexus Labs #28,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2024-10-30,2026-08-22,9,18,2117.99,38123.82,2606.05,1,5.6,5,3.8,0
CUST-1998,Solstice Logistics #29,Manufacturing & Logistics,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-08-04,2026-06-24,68,36,3906.06,140618.16,13531.62,5,13.1,1,18.1,0
CUST-1999,Omni Global #30,FinTech & Payments,Latin America,Enterprise,Quarterly,Enterprise Analytics Suite,2025-11-28,2026-08-14,17,32,5555.49,177775.68,17113.76,5,14.1,5,8.7,0
CUST-2000,Omni Global #31,SaaS & Cloud Software,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-12-06,2026-08-20,11,23,3025.31,69582.13,5058.78,1,18.7,5,33.1,0
CUST-2001,Beacon Systems #32,FinTech & Payments,Europe (EMEA),Enterprise,Multi-Year,Cloud Infrastructure Pro,2026-02-05,2026-07-14,48,36,4092.48,147329.28,14568.63,4,18.5,5,21.1,0
CUST-2002,Kinetic Retail Group #33,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Multi-Year,Security & Compliance Shield,2025-09-15,2026-08-13,18,23,2646.87,60878.01,4556.02,1,14.3,9,17.8,0
CUST-2003,Nexus Ventures #34,FinTech & Payments,North America,Enterprise,Quarterly,AI Decision Platform,2025-06-02,2026-08-10,21,26,4683.04,121759.04,11929.04,2,4.3,8,21.0,0
CUST-2004,Beacon Systems #35,Healthcare IT,North America,Growth,Annual Prepaid,Enterprise Analytics Suite,2026-01-23,2026-08-23,8,17,1390.0,23630.0,1824.51,0,9.0,8,16.8,0
CUST-2005,CoreLogic Cloud #36,Healthcare IT,Latin America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2026-02-05,2026-08-19,12,30,4657.54,139726.2,10864.2,7,8.2,5,24.7,0
CUST-2006,Starlight Capital #37,Professional & Legal Services,Europe (EMEA),Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-10-19,2026-08-19,12,35,7399.54,258983.9,23932.1,3,20.6,4,30.9,0
CUST-2007,Prism Cloud #38,FinTech & Payments,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-12-02,2026-08-24,7,42,5391.13,226427.46,21630.96,6,19.9,5,13.0,0
CUST-2008,Quantum Labs #39,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-01-28,2026-08-27,4,23,1156.2,26592.6,2048.23,3,11.1,7,1.6,0
CUST-2009,Crestview Financial #40,Healthcare IT,Asia-Pacific,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-03-24,2026-06-05,87,14,1798.27,25175.78,1954.71,0,1.6,8,12.8,1
CUST-2010,Nexus Health #41,FinTech & Payments,Asia-Pacific,Growth,Month-to-Month,Enterprise Analytics Suite,2025-09-19,2026-08-01,30,8,1606.83,12854.64,1163.22,4,10.2,6,5.6,0
CUST-2011,Prism Media #42,FinTech & Payments,Latin America,Enterprise,Multi-Year,AI Decision Platform,2025-06-02,2026-08-25,6,29,6426.89,186379.81,15564.11,2,8.7,6,16.3,0
CUST-2012,Prism Solutions #43,FinTech & Payments,North America,Growth,Annual Prepaid,Enterprise Analytics Suite,2025-12-12,2026-08-18,13,15,1662.04,24930.6,1829.13,3,8.0,6,9.1,0
CUST-2013,Apex Systems #44,Professional & Legal Services,Europe (EMEA),Enterprise,Annual Prepaid,API Data Hub,2026-05-26,2026-06-20,72,27,3703.24,99987.48,7505.7,3,6.2,6,46.8,0
CUST-2014,Quantum Financial #45,FinTech & Payments,Europe (EMEA),Mid-Market,Quarterly,Enterprise Analytics Suite,2025-11-05,2026-08-03,28,21,3046.98,63986.58,4552.07,0,4.5,8,6.9,0
CUST-2015,CoreLogic Solutions #46,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Quarterly,Enterprise Analytics Suite,2025-08-26,2026-08-20,11,14,1974.9,27648.6,2412.67,6,10.2,5,10.8,0
CUST-2016,Elevate Ventures #47,Manufacturing & Logistics,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2025-08-29,2026-08-24,7,15,2830.03,42450.45,3683.75,4,7.7,6,10.5,0
CUST-2017,Beacon Ventures #48,SaaS & Cloud Software,North America,Starter,Month-to-Month,Enterprise Analytics Suite,2025-10-30,2026-08-29,2,4,387.43,1549.72,135.55,2,7.2,5,20.9,0
CUST-2018,Omni Global #49,Professional & Legal Services,Europe (EMEA),Growth,Annual Prepaid,Enterprise Analytics Suite,2026-01-28,2026-08-07,24,10,1810.25,18102.5,1642.8,2,9.9,6,7.5,0
CUST-2019,Quantum Health #50,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-01-31,2026-08-04,27,23,2455.69,56480.87,4646.75,3,8.8,6,0.6,0
CUST-2020,Solstice Logistics #51,FinTech & Payments,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2026-02-27,2026-08-04,27,20,2961.57,59231.4,3979.1,3,11.5,4,19.7,0
CUST-2021,Vanguard Capital #52,Professional & Legal Services,North America,Starter,Multi-Year,AI Decision Platform,2026-02-14,2026-08-18,13,5,529.89,2649.45,216.92,1,5.3,8,16.4,0
CUST-2022,Prism Financial #53,E-Commerce & Retail,North America,Enterprise,Month-to-Month,AI Decision Platform,2025-06-14,2026-05-15,108,43,6331.2,272241.6,25513.08,3,20.8,2,7.8,1
CUST-2023,Omni Labs #54,E-Commerce & Retail,North America,Enterprise,Quarterly,API Data Hub,2025-12-08,2026-08-21,10,26,4311.14,112089.64,10521.39,4,8.5,8,3.9,0
CUST-2024,Elevate Networks #55,Manufacturing & Logistics,North America,Growth,Quarterly,Enterprise Analytics Suite,2023-11-27,2026-08-16,15,8,1652.22,13217.76,1075.38,1,23.8,5,19.9,0
CUST-2025,Horizon Networks #56,Manufacturing & Logistics,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2026-02-11,2026-08-25,6,32,5139.88,164476.16,15958.18,4,12.0,5,18.2,0
CUST-2026,Stratum Solutions #57,Professional & Legal Services,Asia-Pacific,Growth,Annual Prepaid,AI Decision Platform,2025-10-11,2026-08-22,9,10,1948.74,19487.4,1469.49,1,28.2,7,24.9,0
CUST-2027,Novus Logistics #58,SaaS & Cloud Software,North America,Growth,Month-to-Month,Enterprise Analytics Suite,2025-12-09,2026-08-27,4,7,1511.59,10581.13,886.55,1,18.5,7,22.0,0
CUST-2028,Quantum Logistics #59,Manufacturing & Logistics,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-10-30,2026-08-18,13,42,5379.22,225927.24,15696.89,1,12.3,5,9.2,0
CUST-2029,Quantum Capital #60,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-11-26,2026-08-25,6,15,1717.41,25761.15,1828.06,4,16.7,5,16.9,0
CUST-2030,Synergy Cloud #61,SaaS & Cloud Software,North America,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2024-12-28,2026-08-30,1,22,2938.15,64639.3,4546.03,2,12.5,5,15.8,0
CUST-2031,Aegis Cloud #62,FinTech & Payments,North America,Starter,Multi-Year,AI Decision Platform,2025-08-27,2026-08-11,20,7,785.85,5500.95,336.78,1,6.5,6,32.1,0
CUST-2032,Novus Systems #63,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Multi-Year,Enterprise Analytics Suite,2026-06-26,2026-08-17,14,14,1841.65,25783.1,1939.79,2,19.7,7,11.1,0
CUST-2033,Zenith Technologies #64,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-12-25,2026-08-18,13,13,2982.56,38773.28,2988.14,0,1.4,8,3.9,0
CUST-2034,CoreLogic Capital #65,Healthcare IT,North America,Mid-Market,Month-to-Month,Security & Compliance Shield,2025-12-10,2026-07-25,37,23,2375.09,54627.07,4372.6,3,5.8,6,8.0,0
CUST-2035,Zenith Labs #66,FinTech & Payments,Latin America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-04-09,2026-07-20,42,29,4717.63,136811.27,12119.76,4,18.4,4,16.2,0
CUST-2036,Kinetic Systems #67,Healthcare IT,Europe (EMEA),Growth,Month-to-Month,AI Decision Platform,2026-05-26,2026-08-28,3,9,889.73,8007.57,658.81,3,10.5,6,11.4,0
CUST-2037,Zenith Financial #68,SaaS & Cloud Software,Latin America,Growth,Month-to-Month,Security & Compliance Shield,2026-03-17,2026-07-02,60,10,819.43,8194.3,728.03,2,15.4,3,11.8,0
CUST-2038,Starlight Labs #69,FinTech & Payments,Europe (EMEA),Starter,Month-to-Month,API Data Hub,2025-12-31,2026-06-22,70,8,238.06,1904.48,155.13,2,15.5,5,3.5,1
CUST-2039,Terra Health #70,FinTech & Payments,Latin America,Mid-Market,Annual Prepaid,Security & Compliance Shield,2026-02-19,2026-08-10,21,15,2883.63,43254.45,3351.65,5,12.5,3,7.8,0
CUST-2040,Synergy Capital #71,E-Commerce & Retail,Europe (EMEA),Starter,Multi-Year,Enterprise Analytics Suite,2025-10-22,2026-08-27,4,6,625.28,3751.68,225.86,1,20.1,7,39.7,0
CUST-2041,Novus Financial #72,Professional & Legal Services,Latin America,Mid-Market,Multi-Year,API Data Hub,2025-03-08,2026-07-26,36,20,2650.51,53010.2,3945.89,6,13.2,4,22.4,0
CUST-2042,Quantum Solutions #73,Professional & Legal Services,Europe (EMEA),Growth,Annual Prepaid,API Data Hub,2025-07-05,2026-08-10,21,10,1406.59,14065.9,891.36,2,6.8,6,12.8,0
CUST-2043,Vanguard Ventures #74,SaaS & Cloud Software,North America,Mid-Market,Quarterly,Enterprise Analytics Suite,2025-08-19,2026-08-10,21,17,2566.12,43624.04,3447.78,4,6.3,4,4.8,0
CUST-2044,Terra Technologies #75,Manufacturing & Logistics,Europe (EMEA),Growth,Month-to-Month,API Data Hub,2025-10-04,2026-06-14,78,13,1032.68,13424.84,863.21,2,13.0,5,6.5,1
CUST-2045,Stratum Cloud #76,FinTech & Payments,Asia-Pacific,Mid-Market,Quarterly,AI Decision Platform,2026-03-25,2026-07-11,51,17,1928.76,32788.92,2261.95,3,5.7,4,25.3,0
CUST-2046,Terra Logistics #77,SaaS & Cloud Software,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-01-27,2026-08-11,20,36,6127.79,220600.44,18436.15,2,11.1,5,31.8,0
CUST-2047,CoreLogic Cloud #78,Healthcare IT,Europe (EMEA),Growth,Quarterly,Enterprise Analytics Suite,2025-07-23,2026-08-22,9,5,1443.58,7217.9,565.13,3,6.3,5,26.5,0
CUST-2048,Horizon Labs #79,E-Commerce & Retail,North America,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-08-06,2026-08-27,4,39,4655.79,181575.81,15682.27,4,11.2,7,6.8,0
CUST-2049,Apex Systems #80,E-Commerce & Retail,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-12-29,2026-08-07,24,22,3052.38,67152.36,4974.15,4,14.7,4,4.6,0
CUST-2050,CoreLogic Networks #81,Manufacturing & Logistics,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-10-02,2026-08-30,1,28,5945.89,166484.92,15455.73,7,18.0,3,15.2,0
CUST-2051,Zenith Labs #82,Healthcare IT,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-12-14,2026-08-08,23,13,1638.95,21306.35,1587.54,1,5.1,7,10.1,0
CUST-2052,Synergy Capital #83,Professional & Legal Services,North America,Enterprise,Multi-Year,Cloud Infrastructure Pro,2025-10-29,2026-07-19,43,41,6335.29,259746.89,17445.44,3,17.8,4,31.2,1
CUST-2053,Vanguard Dynamics #84,SaaS & Cloud Software,Asia-Pacific,Growth,Quarterly,Enterprise Analytics Suite,2026-04-18,2026-08-08,23,8,1553.97,12431.76,915.43,1,15.6,8,4.3,0
CUST-2054,Kinetic Media #85,Professional & Legal Services,North America,Mid-Market,Quarterly,AI Decision Platform,2025-09-22,2026-08-11,20,19,3327.25,63217.75,5763.37,1,8.4,4,26.0,0
CUST-2055,Novus Media #86,Healthcare IT,Europe (EMEA),Mid-Market,Quarterly,Enterprise Analytics Suite,2026-02-26,2026-07-30,32,25,2019.51,50487.75,3802.01,4,9.6,6,5.3,0
CUST-2056,Vertex Retail Group #87,Healthcare IT,North America,Starter,Month-to-Month,Enterprise Analytics Suite,2026-04-08,2026-08-24,7,4,482.44,1929.76,129.06,1,10.9,7,30.6,0
CUST-2057,Vanguard Labs #88,Professional & Legal Services,North America,Starter,Multi-Year,Cloud Infrastructure Pro,2025-04-30,2026-08-07,24,5,705.46,3527.3,272.95,7,16.3,5,27.1,0
CUST-2058,Aegis Capital #89,FinTech & Payments,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2026-02-20,2026-08-30,1,18,2580.76,46453.68,3336.1,5,10.5,6,5.5,0
CUST-2059,Quantum Logistics #90,FinTech & Payments,North America,Starter,Annual Prepaid,Enterprise Analytics Suite,2026-02-22,2026-08-09,22,6,431.71,2590.26,152.39,0,28.9,7,7.4,0
CUST-2060,CoreLogic Media #91,Professional & Legal Services,Europe (EMEA),Starter,Annual Prepaid,API Data Hub,2025-10-03,2026-08-30,1,7,668.02,4676.14,324.24,0,5.4,7,28.7,0
CUST-2061,Vanguard Networks #92,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-04-28,2026-08-24,7,12,2632.76,31593.12,2886.73,0,4.4,7,3.9,0
CUST-2062,Solstice Technologies #93,SaaS & Cloud Software,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-04-22,2026-08-18,13,25,2771.3,69282.5,5604.87,6,8.1,5,4.9,0
CUST-2063,Beacon Capital #94,Manufacturing & Logistics,Latin America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-12-29,2026-08-30,1,15,1495.01,22425.15,1984.04,5,8.4,5,17.4,0
CUST-2064,Synergy Technologies #95,Professional & Legal Services,Asia-Pacific,Growth,Annual Prepaid,AI Decision Platform,2025-10-10,2026-08-29,2,15,1378.33,20674.95,1476.02,1,2.8,9,1.7,0
CUST-2065,Quantum Technologies #96,Manufacturing & Logistics,North America,Starter,Quarterly,Enterprise Analytics Suite,2024-12-12,2026-08-16,15,5,520.28,2601.4,225.27,2,7.9,5,19.5,0
CUST-2066,Synergy Logistics #97,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-11-23,2026-08-30,1,16,1913.01,30608.16,2240.58,2,4.0,4,7.6,0
CUST-2067,Quantum Ventures #1,SaaS & Cloud Software,Europe (EMEA),Enterprise,Month-to-Month,API Data Hub,2026-02-04,2026-08-28,3,30,3864.81,115944.3,9961.59,6,13.5,4,4.3,0
CUST-2068,Zenith Capital #2,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,API Data Hub,2026-01-28,2026-08-26,5,9,1897.34,17076.06,1479.65,2,19.0,5,23.5,0
CUST-2069,Solstice Media #3,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Multi-Year,Cloud Infrastructure Pro,2025-12-11,2026-08-28,3,18,2231.46,40166.28,3173.64,5,5.8,6,6.5,0
CUST-2070,Aegis Dynamics #4,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-06-09,2026-08-14,17,21,1715.2,36019.2,2992.95,2,3.0,7,17.5,0
CUST-2071,Prism Ventures #5,SaaS & Cloud Software,North America,Enterprise,Month-to-Month,Enterprise Analytics Suite,2025-05-04,2026-08-28,3,29,5269.51,152815.79,15128.45,5,17.1,7,13.8,0
CUST-2072,Pulse Labs #6,Healthcare IT,Europe (EMEA),Mid-Market,Quarterly,Enterprise Analytics Suite,2026-02-15,2026-08-26,5,24,2481.91,59565.84,4962.67,1,3.7,8,36.2,0
CUST-2073,Apex Cloud #7,FinTech & Payments,Asia-Pacific,Enterprise,Multi-Year,API Data Hub,2025-11-14,2026-08-09,22,31,6785.76,210358.56,19208.58,8,8.6,3,3.8,0
CUST-2074,Horizon Retail Group #8,Manufacturing & Logistics,North America,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-11-17,2026-08-11,20,19,2477.9,47080.1,3177.55,2,6.2,7,19.0,0
CUST-2075,Zenith Media #9,FinTech & Payments,North America,Starter,Month-to-Month,Enterprise Analytics Suite,2024-08-09,2026-08-07,24,6,628.7,3772.2,313.5,1,9.2,6,6.3,0
CUST-2076,Kinetic Logistics #10,FinTech & Payments,Asia-Pacific,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2026-03-24,2026-08-10,21,26,1621.75,42165.5,3339.19,5,25.3,5,15.3,0
CUST-2077,Terra Ventures #11,FinTech & Payments,Asia-Pacific,Enterprise,Quarterly,Enterprise Analytics Suite,2026-05-08,2026-08-26,5,31,6713.39,208115.09,14723.03,4,11.6,6,20.0,0
CUST-2078,Stratum Health #12,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-02-02,2026-08-29,2,15,2482.42,37236.3,3047.54,3,10.1,6,25.1,0
CUST-2079,Vertex Capital #13,Healthcare IT,Europe (EMEA),Enterprise,Month-to-Month,AI Decision Platform,2026-03-23,2026-08-14,17,35,4762.8,166698.0,12069.45,7,17.7,3,17.5,0
CUST-2080,Pinnacle Dynamics #14,E-Commerce & Retail,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2026-01-21,2026-05-30,93,22,3003.03,66066.66,4807.08,3,18.5,5,12.7,1
CUST-2081,Pinnacle Networks #15,Manufacturing & Logistics,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-02-28,2026-08-18,13,29,6227.39,180594.31,13109.1,3,9.0,6,21.4,0
CUST-2082,Aegis Solutions #16,E-Commerce & Retail,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-03-28,2026-08-28,3,22,3630.08,79861.76,6823.87,1,10.2,7,6.2,0
CUST-2083,Terra Networks #17,SaaS & Cloud Software,North America,Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-08-06,2026-08-13,18,16,3689.77,59036.32,4270.02,1,47.8,5,34.9,0
CUST-2084,Vertex Financial #18,E-Commerce & Retail,Asia-Pacific,Enterprise,Month-to-Month,Enterprise Analytics Suite,2026-01-18,2026-08-21,10,33,4992.72,164759.76,14531.63,10,15.7,2,8.8,0
CUST-2085,Vertex Systems #19,Manufacturing & Logistics,Asia-Pacific,Growth,Month-to-Month,Enterprise Analytics Suite,2026-04-13,2026-07-28,34,11,1700.75,18708.25,1668.95,1,7.9,4,28.5,1
CUST-2086,Pulse Cloud #20,E-Commerce & Retail,Asia-Pacific,Growth,Annual Prepaid,AI Decision Platform,2025-08-30,2026-08-28,3,10,980.72,9807.2,851.9,2,16.7,7,10.9,0
CUST-2087,Beacon Technologies #21,SaaS & Cloud Software,Europe (EMEA),Starter,Multi-Year,Cloud Infrastructure Pro,2025-02-05,2026-08-10,21,2,523.01,1046.02,61.38,0,29.1,5,9.1,0
CUST-2088,Horizon Retail Group #22,FinTech & Payments,Europe (EMEA),Growth,Quarterly,API Data Hub,2026-05-10,2026-08-21,10,10,1838.87,18388.7,1197.43,5,7.2,6,12.7,0
CUST-2089,Synergy Financial #23,Healthcare IT,North America,Starter,Annual Prepaid,AI Decision Platform,2026-04-18,2026-08-29,2,8,588.94,4711.52,303.31,0,14.8,6,6.9,0
CUST-2090,Solstice Dynamics #24,Healthcare IT,Asia-Pacific,Mid-Market,Month-to-Month,API Data Hub,2026-01-18,2026-08-28,3,17,1891.62,32157.54,2291.22,8,15.1,3,16.2,0
CUST-2091,Solstice Global #25,SaaS & Cloud Software,Latin America,Growth,Annual Prepaid,Enterprise Analytics Suite,2025-09-23,2026-07-21,41,7,1581.29,11069.03,994.25,4,10.1,6,8.3,0
CUST-2092,Omni Technologies #26,Manufacturing & Logistics,North America,Growth,Quarterly,AI Decision Platform,2026-02-09,2026-08-22,9,14,649.03,9086.42,722.1,1,10.8,9,13.1,0
